Date,Close,High,Low,Open,Volume,Target_30d,Close_next30,Return_1,Return_5,Return_10,Return_20,MA_5,MA_10,MA_30,Vol_5,Vol_10,Vol_30,Vol_MA_5,Vol_MA_10,Vol_MA_30,Trend_MA5_30,Close_MA30_diff
2004-10-14,3.529212713241577,3.538656427160958,3.443715408539304,3.504607390466996,208842948,1,4.458488464355469,0.007807095367683425,0.022686469780552,0.09567912406016643,0.2459420122245919,3.446151542663574,3.4179426431655884,3.0261338472366335,0.06827485102435564,0.0692149347361293,0.34470817186157615,253662084.0,268065666.0,224926848.0,0.42001769542694056,0.5030788660049437
2004-10-15,3.581652879714966,3.616199639456027,3.5279691202530525,3.602033476596594,263895840,1,4.49974536895752,0.0148588851776017,0.04632229773072827,0.08696625200588048,0.22657228828652576,3.4778645992279054,3.4465988159179686,3.0614259560902912,0.0886649565704378,0.07196693304181902,0.345606345604551,262163174.4,264205530.0,223644265.2,0.41643864313761414,0.5202269236246746
2004-10-18,3.7071642875671382,3.7081583128594047,3.509577963792164,3.5590369968966598,280726992,1,4.522859573364258,0.03504287323962019,0.10276505199862562,0.1043981527846376,0.24966487884483146,3.5469576358795165,3.4816424369812013,3.102144447962443,0.10800530587496585,0.10227969092485409,0.34738144630789275,276420103.2,266232700.8,229566870.0,0.44481318791707336,0.6050198396046951
2004-10-19,3.676842451095581,3.787689766756539,3.662178565516735,3.740467646247743,362197440,1,4.472654819488525,-0.008179253499298267,0.07671046129369219,0.0691622390338007,0.25543081582270877,3.599349117279053,3.505427289009094,3.140551551183065,0.08994879584545229,0.1177460427046523,0.3450158992936907,302197500.0,272506021.2,237741753.6,0.458797566095988,0.5362908999125162
2004-10-20,3.4916834831237797,3.702938489809228,3.469563223097991,3.679079040647509,454453092,1,4.458736896514893,-0.05035814572817221,-0.0029098059555193734,0.024876153881090435,0.18677172362897565,3.5973111629486083,3.513902425765991,3.172190205256144,0.0927802810599669,0.11281572424356208,0.3315413083209362,314023262.4,291188520.0,249566450.4,0.42512095769246416,0.3194932778676356
2004-10-21,3.712631940841675,3.7312721659260446,3.519768051544589,3.5888615755806788,582996420,1,4.483591556549072,0.0632784898132368,0.05197171224956487,0.07583723670951015,0.23638452391765696,3.633995008468628,3.540073275566101,3.2111855347951255,0.09534894147936719,0.12615000894380246,0.32366226139424253,388853956.8,321258020.4,266291841.6,0.42280947367350263,0.5014464060465493
2004-10-22,4.285507678985596,4.477875032370323,4.077979899403556,4.238534651962662,1474200324,1,4.381443023681641,0.15430447921375334,0.1965167543892874,0.2519421597259126,0.4389549831081283,3.774765968322754,3.6263152837753294,3.2667747735977173,0.29958822918940275,0.26051964818116297,0.35947056422712376,630914853.6,446539014.0,309632590.8,0.5079911947250366,1.0187329053878784
2004-10-25,4.657566070556641,4.832286723511795,4.288489569744065,4.384175508685568,1309257432,0,4.260653495788574,0.0868178100334458,0.2563689411275627,0.38547976069199485,0.584644450776993,3.9648463249206545,3.7559019804000853,3.3329682111740113,0.4881407972390287,0.3994946428755722,0.4232944572226203,836620941.6,556520522.4,348045073.2,0.6318781137466432,1.3245978593826293
2004-10-26,4.518386363983154,4.787798954538723,4.473650015372121,4.631221260829207,891391716,0,4.224616527557373,-0.029882497524474694,0.22887679417344087,0.3231444999275992,0.4330756973654044,4.133155107498169,3.8662521123886107,3.3912168025970457,0.5086616910481995,0.4446824204156895,0.4617697766531311,942459796.8,622328648.4,370538823.6,0.7419383049011232,1.1271695613861086
2004-10-27,4.622025489807129,4.7102560111073,4.517640517876063,4.541251815939946,533725740,0,4.310361385345459,0.022937198697769556,0.32372407526243085,0.3198722950647679,0.41875195629119455,4.359223508834839,3.9782673358917235,3.4524975061416625,0.38952556372042363,0.4821974513062057,0.49885198917816065,958314326.4,636168794.4,381187630.8,0.9067260026931767,1.1695279836654664
2004-10-28,4.804202079772949,4.831293176943018,4.612830182929726,4.639671708233056,593278128,0,4.266122341156006,0.03941488214800448,0.2940151774602815,0.361267361909817,0.4915122307090418,4.577537536621094,4.1057662725448605,3.518218715985616,0.19270499365599494,0.5175355915796924,0.5423434939740737,960370668.0,674612312.4,394786018.8,1.0593188206354776,1.285983363787333
2004-10-29,4.738092422485352,4.969479658000317,4.737098397079456,4.943134432962028,845653500,0,4.236297607421875,-0.01376079860710644,0.10560819800161592,0.32287873269908207,0.43792453794021013,4.668054485321045,4.2214102268219,3.5788201173146565,0.10962515899002662,0.516612262373531,0.573857729205379,834661303.2,732788078.4,416659456.8,1.0892343680063887,1.159272305170695
2004-11-01,4.872053146362305,4.912813395756827,4.753750393937004,4.810416469942585,488507004,0,4.441092014312744,0.028273134403461908,0.04605132220486774,0.3142263920436166,0.45142919971378936,4.710951900482177,4.337899112701416,3.642337663968404,0.1417526081410652,0.5191001599012812,0.6081793701353505,670511217.6,753566079.6,425857183.2,1.0686142365137732,1.2297154823939005
2004-11-02,4.843222141265869,4.9520804473100455,4.805195350735974,4.940398875639507,453398148,0,4.468181133270264,-0.005917629432667826,0.07189198778396588,0.317223189648157,0.40832529475146817,4.77591905593872,4.454537081718445,3.706153416633606,0.09960607658223278,0.4839072545741873,0.630744614158264,582912504.0,762686150.4,436151278.8,1.0697656393051145,1.1370687246322633
2004-11-03,4.763691425323486,5.010487220529795,4.740826001232466,4.925487399188433,554992452,0,4.385915756225586,-0.016421034101400056,0.030650184822383686,0.3642964628230634,0.39823491157167723,4.804252243041992,4.5817378759384155,3.7668708165486655,0.055086113869652155,0.3518498755951651,0.6422332078734146,587165846.4,772740086.4,449596886.4,1.0373814264933263,0.9968206087748208
2004-11-04,4.590460777282715,4.732126663212847,4.556908280765486,4.683413742263634,575807616,0,4.475637912750244,-0.036364792043390604,-0.04449048956332324,0.23644380871270299,0.3302122905120566,4.761503982543945,4.66952075958252,3.819792397816976,0.11034903624652109,0.1769675521374645,0.6425149156306591,583671744.0,772021206.0,463100036.4,0.9417115847269693,0.770668379465739
2004-11-05,4.208958148956299,4.530812063402319,4.189075276169238,4.522858914287495,792530676,1,4.598413944244385,-0.08310769807998297,-0.11167664670658684,-0.017862418122516766,0.22957944540368191,4.655677127838135,4.6618658065795895,3.8608173926671348,0.27270396971267763,0.1960508776846419,0.626006273388352,573047179.2,703854241.2,483435414.0,0.7948597351709998,0.3481407562891641
2004-11-08,4.288490295410156,4.360316799552584,4.210201442249942,4.248227767845806,447224328,1,4.566850185394287,0.018895922372993645,-0.11977760369626977,-0.07924219851214587,0.27569129846067963,4.538964557647705,4.624958229064942,3.9057941754659016,0.2816772482390326,0.22893293816686863,0.6056471497240901,564790644.0,617650930.8,493632140.4,0.6331703821818033,0.3826961199442547
2004-11-09,4.192803859710693,4.354351674507639,4.107555891389766,4.327012900970472,442125432,1,4.6302266120910645,-0.02231238247218914,-0.13429453834326432,-0.07205725186932566,0.22780234343680328,4.40888090133667,4.592399978637696,3.9404566605885822,0.25495786520172975,0.26593483985024163,0.5906445935285912,562536100.8,572724302.4,497083618.8,0.46842424074808786,0.2523471991221111
2004-11-10,4.171927452087402,4.287744434578702,4.133900652801799,4.24176543208002,425334240,1,4.669992923736572,-0.004979104275278812,-0.12422382568490975,-0.09738112407911204,0.19134164733048342,4.290528106689453,4.547390174865723,3.9709272146224976,0.17337355715923766,0.29667653574056146,0.5776495118876146,536604458.4,561885152.4,490917124.8,0.3196008920669553,0.2010002374649047
2004-11-11,4.548707485198975,4.5668504610174505,4.164718654739703,4.20349038017716,598820580,1,4.769656181335449,0.09031317956477225,-0.009095664707640894,-0.05318148369521736,0.28887314389757845,4.282177448272705,4.5218407154083256,4.015183210372925,0.15538812567775293,0.2827787383469765,0.5690104123713463,541207051.2,562439397.6,501705792.0,0.2669942378997803,0.5335242748260498
2004-11-12,4.523357391357422,4.717215551742141,4.409029788237781,4.6036338228599725,669174156,1,4.790781497955322,-0.0055730323227068945,0.0746976404312989,-0.045320988275549756,0.26292456116445284,4.3450572967529295,4.500367212295532,4.056125418345133,0.18001333342009787,0.27249887255277994,0.5595205190646508,516535747.2,544791463.2,513928357.2,0.2889318784077961,0.46723197301228847
2004-11-15,4.594686508178711,4.68043173435671,4.442582628988933,4.4848341538030825,475583940,1,4.794260501861572,0.01576906502182962,0.07139953495901974,-0.05693013393966939,0.23940730751752515,4.4062965393066404,4.472630548477173,4.0973906993865965,0.20614490913520228,0.24297992387984774,0.5517570626738851,522207669.6,543499156.8,521099312.4,0.30890583992004395,0.49729580879211444
2004-11-16,4.288241386413574,4.460476264643285,4.2457412436786175,4.411515194745142,835859304,1,4.911072254180908,-0.06669554521720977,0.022762220675275335,-0.11458915958524252,0.16628369136018217,4.425384044647217,4.417132472991943,4.1256989479064945,0.18474247266963129,0.21008306856868733,0.5384376121114551,600954444.0,581745272.4,538979148.0,0.2996850967407223,0.16254243850707972
2004-11-17,4.287247180938721,4.411515496566022,4.200259312642521,4.200757035644287,724590684,1,4.791526794433594,-0.00023184456873237558,0.02764183466172665,-0.10001576547381252,0.22784530776059997,4.44844799041748,4.369488048553467,4.155042783419291,0.1489135199227029,0.17361554946458263,0.5216412115416703,660805732.8,598705095.6,554211234.0,0.29340520699818917,0.13220439751942958
2004-11-18,4.163974285125732,4.334966543504441,4.118988361066219,4.232321463528786,664518816,1,5.038074493408203,-0.02875339130457999,-0.08458077406057096,-0.09290712040664417,0.12156937490058217,4.371501350402832,4.326839399337769,4.178811144828797,0.18025699800835362,0.16549559190502303,0.5044124177969141,673945380.0,607576215.6,566951814.0,0.19269020557403582,-0.014836859703064142
2004-11-19,4.210201263427734,4.224616762163354,4.138622913496922,4.202745362899035,350421228,1,4.834025859832764,0.011101648362030092,-0.0692309054615099,0.00029534968689204355,-0.017572344095224346,4.308870124816894,4.326963710784912,4.20504826704661,0.16831105884323552,0.1653976452484722,0.48379749221661245,610194794.4,563365270.8,571252842.0,0.10382185777028408,0.0051529963811240975
2004-11-22,4.103330612182617,4.21268665134676,4.009135470990052,4.087672938363841,494233272,1,4.809422492980957,-0.02538373929376203,-0.10694002629373345,-0.04317595948059161,-0.11899680004062396,4.210598945617676,4.308447742462159,4.229769317309062,0.079974703915689,0.17991064997017844,0.4574485142318918,613924660.8,568066165.2,580745872.8,-0.019170371691386023,-0.12643870512644462
2004-11-23,4.163476467132568,4.245741893510897,4.138126215429864,4.174660318135951,496035468,1,4.686147689819336,0.014657813526256058,-0.029094658634725712,-0.006994696999765848,-0.07854793022562978,4.185645961761475,4.305515003204346,4.254722364743551,0.06830581127328134,0.18222932170803624,0.43112498699715435,545959893.6,573457168.8,589503373.2,-0.06907640298207607,-0.09124589761098267
2004-11-24,4.343416213989258,4.404308435109756,4.287496013848096,4.344907962354331,610628760,1,4.817871570587158,0.04321862949801081,0.013101421653565204,0.041105403646473304,-0.060278610845457936,4.196879768371582,4.322663879394531,4.282773796717326,0.09027788781001889,0.17623146384205302,0.4071631126773146,523167508.8,591986620.8,596680189.2,-0.08589402834574322,0.0606424172719322
2004-11-26,4.458488464355469,4.474394763097178,4.357333724233133,4.369263448289415,258944796,1,4.8479437828063965,0.02649348915620542,0.07072910615269157,-0.019833990454886208,-0.071960673110116,4.255782604217529,4.313641977310181,4.313749655087789,0.14370891303519262,0.16534691429898268,0.38245614728415495,442052704.8,557999042.4,598350250.8,-0.05796705087025966,0.1447388092676798
2004-11-29,4.49974536895752,4.546967014530521,4.411763478740152,4.482596894241392,426237336,1,4.810166358947754,0.009253563159777212,0.06877203425996159,-0.005220021403795294,-0.05030443315050548,4.313691425323486,4.31128077507019,4.344352738062541,0.17555769769864937,0.16215718826264156,0.35779211310034914,457215926.4,533705360.4,603761634.0,-0.03066131273905448,0.1553926308949798
2004-11-30,4.522859573364258,4.548210772629194,4.479863121080352,4.491295597009793,307692000,1,4.855897426605225,0.005136780531226348,0.10224108189968328,-0.015632608380702018,-0.07167277583143172,4.397597217559815,4.304098081588745,4.371542580922445,0.14797022798564022,0.14928922370110678,0.3381551180413843,419907672.0,516916166.4,604660467.6,0.026054636637369732,0.15131699244181274
2004-12-01,4.472654819488525,4.535782757722782,4.462464522456788,4.522112662262323,314249436,1,4.8546552658081055,-0.011100223887426264,0.07425966131829531,0.04300444318718344,-0.07651255940130985,4.459432888031006,4.32253942489624,4.398069659868876,0.06943273830487254,0.15823490221088649,0.31198046295779114,383550465.6,464755179.6,603062200.8,0.061363228162129246,0.07458515961964896
2004-12-02,4.458736896514893,4.511178244867772,4.437611371765276,4.47116387077916,250185564,1,4.969975471496582,-0.0031117811535530393,0.02655068656653503,0.03999995996000005,-0.0640164321281338,4.482497024536133,4.339688396453857,4.43030477364858,0.028126786071718854,0.1631999098025744,0.26087346676180356,311461826.4,417314667.6,596253283.2,0.052192250887552305,0.02843212286631225
2004-12-03,4.483591556549072,4.499994633048962,4.414000781118687,4.472406758189677,234533232,1,5.067651271820068,0.005574372431261132,0.005630404204092221,0.07675774381341771,-0.023280717539842066,4.487517642974853,4.371650123596192,4.456003427505493,0.02481541038215742,0.15610717315089118,0.22295558287589778,306579513.6,374316109.2,584637843.6,0.031514215469360174,0.0275881290435791
2004-12-06,4.381443023681641,4.491046748878309,4.374732050302844,4.452026873672189,249909840,1,4.903615951538086,-0.022782747174689866,-0.026290897723238893,0.04067305801777499,0.040980420479617585,4.463857173919678,4.388774299621582,4.459201272328695,0.05188072128854351,0.14545821774247833,0.22110617151199233,271314014.4,364264970.4,543828160.8,0.004655901590982836,-0.07775824864705427
2004-12-07,4.260653495788574,4.379204854991682,4.238782099565768,4.374234255330445,274561164,1,4.819611549377441,-0.027568435157139026,-0.05797351726767097,0.03834028950503576,-0.0064910487616993695,4.411415958404541,4.404506587982178,4.445970853169759,0.0933092750051477,0.11684968058950149,0.22070197880457545,264687847.2,342297759.6,509338285.2,-0.03455489476521745,-0.1853173573811846
2004-12-08,4.224616527557373,4.31657404968406,4.193548856366991,4.233811853556239,301370328,1,4.679437160491943,-0.008458084720295078,-0.0554566140115228,0.01468485793241725,0.007587444800929655,4.3618083000183105,4.410620594024659,4.436178525288899,0.11582930718635452,0.10369599513792664,0.22387254538214707,262112025.6,322831245.6,489670905.6,-0.0743702252705889,-0.2115619977315264
2004-12-09,4.310361385345459,4.312101758607967,4.187088024129038,4.231327602105552,305853840,1,4.491544723510742,0.02029648306036025,-0.033277476247905335,-0.007610329522953818,0.033182248456595786,4.332133197784424,4.407315111160278,4.4257897218068445,0.103094965154323,0.1065634671233657,0.22217588730163584,273245680.8,292353753.6,482075175.6,-0.0936565240224203,-0.1154283364613855
2004-12-10,4.266122341156006,4.346398766805716,4.257175165955284,4.310360967704221,172515312,1,4.402070999145508,-0.010263418826054527,-0.04850335108589776,-0.0431460403536722,-0.0621242726560175,4.28863935470581,4.388078498840332,4.407853730519613,0.06015295958031969,0.11344022724517619,0.2120628069235514,260842096.8,283710805.2,468049748.4,-0.11921437581380268,-0.14173138936360719
2004-12-13,4.236297607421875,4.304148003004176,4.211443186442871,4.279045904450109,192551256,1,4.703297138214111,-0.0069910638629385735,-0.033127308851274906,-0.05854725988565879,-0.06346166333971737,4.259610271453857,4.361733722686767,4.391127236684164,0.033118021326018744,0.11520303006679318,0.20478155141085227,249370380.0,260342197.2,446279673.6,-0.13151696523030676,-0.15482962926228883
2004-12-14,4.441092014312744,4.444322715333757,4.215172151181619,4.24996730316314,443092464,1,4.674466133117676,0.048342780859417234,0.04234996314591721,-0.018078730441478674,-0.033428721109168835,4.295697975158691,4.353556966781616,4.376761865615845,0.0877640818143292,0.10494085559180401,0.18393635162034014,283076640.0,273882243.6,444765855.6,-0.08106389045715368,0.06433014869689924
2004-12-15,4.468181133270264,4.490797929468997,4.390637696711511,4.423692941375683,458381160,1,4.730636119842529,0.006099652713840831,0.057653660190009504,-0.0010002306010221673,0.041961198226105445,4.3444108963012695,4.35310959815979,4.364260498682658,0.10445484722438185,0.10438478400612133,0.16265349572312934,314478806.4,288295416.0,444931956.0,-0.01984960238138811,0.10392063458760603
2004-12-16,4.385915756225586,4.485827849433541,4.3729920064927015,4.397845480649225,342569088,1,4.861861705780029,-0.018411379169954945,0.01752854671002746,-0.01633223533468109,0.023014435865874372,4.359521770477295,4.34582748413086,4.351667976379394,0.10376036339068076,0.09857567549292506,0.1442454047485384,321821856.0,297533768.4,437851177.2,0.007853794097901101,0.03424777984619176
2004-12-17,4.475637912750244,4.486075888593099,4.387904170876133,4.393122922012118,295152552,1,4.769406795501709,0.020456880959763613,0.04911147755257894,-0.0017739447713988055,0.07484763504371661,4.401424884796143,4.345032119750977,4.3478405475616455,0.09879904123343142,0.0973652663793569,0.13912316968600055,346349304.0,303595700.4,428496008.4,0.05358433723449707,0.12779736518859863
2004-12-20,4.598413944244385,4.683910536121955,4.520125101117073,4.523356748782761,392986620,1,5.11884880065918,0.027432074240048454,0.08547943756078236,0.04952042498099818,0.09220763011709021,4.473848152160644,4.366729211807251,4.360822407404582,0.07803368779747329,0.12626643474797578,0.14380845496871925,386436376.8,317903378.4,415177873.2,0.11302574475606253,0.23759153683980294
2004-12-21,4.566850185394287,4.669496204248982,4.558152108686647,4.630475382858478,220431348,1,5.240631103515625,-0.0068640533959767325,0.02831694787593908,0.07186613272080722,0.11296179055996602,4.498999786376953,4.397348880767822,4.370101070404052,0.08480922093914636,0.13454021214809156,0.14790234233302732,341904153.6,312490396.8,407618107.2,0.12889871597290092,0.19674911499023473
2004-12-22,4.6302266120910645,4.643896709239389,4.548458916053374,4.570577991349805,156123720,1,5.07908296585083,0.013877491952652088,0.036266542019571135,0.09601110109944355,0.11210586841144132,4.531408882141113,4.437909889221191,4.384681828816732,0.09973635093542636,0.1377813227129532,0.15134238691103288,281452665.6,297965736.0,398084716.8,0.14672705332438074,0.24554478327433227
2004-12-23,4.669992923736572,4.687390972989671,4.622771744435188,4.658809072379362,144439416,1,4.872053146362305,0.008588415854564158,0.06477032011108586,0.08343419640260397,0.07518890515154353,4.588224315643311,4.473873043060303,4.401284011205037,0.07363198738949112,0.1473897575685908,0.15448468805579277,241826731.2,281824293.6,388721556.0,0.18694030443827359,0.26870891253153495
2004-12-27,4.769656181335449,4.804201755785549,4.6998167904564,4.701058966855466,243919836,1,4.936920642852783,0.021341200988187703,0.06569304182261981,0.11803080172403102,0.06979219963619743,4.647027969360352,4.524226427078247,4.40864896774292,0.07848431943303366,0.1543755678894569,0.1665509287301277,231580188.0,288964746.0,376891531.2,0.23837900161743164,0.3610072135925293
2004-12-28,4.790781497955322,4.810416221002732,4.74728732586967,4.774627047445367,165666168,0,4.761454105377197,0.004429106798628402,0.04183345737103883,0.13088879533912046,0.06467835513662146,4.685501480102539,4.579674816131591,4.417563104629517,0.0942600816741218,0.1381986114201784,0.1795512161176605,186116097.6,286276237.2,360107931.6,0.26793837547302246,0.3732183933258053
2004-12-29,4.794260501861572,4.8096704994069785,4.76642447710062,4.76642447710062,107016876,0,4.671980857849121,0.0007261871383061891,0.04979587839219901,0.07952289356100639,0.06000649016291204,4.730983543395996,4.614991664886475,4.424215571085612,0.07574159468174513,0.14385900940646315,0.1897476642688157,163433203.2,252668678.4,347822362.8,0.306767972310384,0.37004493077596035
2004-12-30,4.911072254180908,4.926730400748904,4.768164199638671,4.79600022060166,235935828,0,4.657566070556641,0.024364915563928724,0.06065483735859978,0.09912112058592681,0.09802174600688685,4.787152671813965,4.659280776977539,4.44497660001119,0.08580834206204538,0.160815235580061,0.20759135488648042,179395624.8,230424145.2,327824913.6,0.34217607180277554,0.46609565416971854
2004-12-31,4.791526794433594,4.9677382426042005,4.785810320799812,4.951583794041897,306433260,1,4.796497344970703,-0.024342028290368245,0.026024422880662312,0.09248035319243497,0.07463770696558059,4.8114594459533695,4.69984188079834,4.461785920461019,0.056548466609539924,0.1329420939451491,0.21467479961305488,211794393.6,226810562.4,313886332.8,0.3496735254923502,0.32974087397257446
2005-01-03,5.038074493408203,5.061188065900345,4.857885046994624,4.906101663121151,633134232,0,4.852170467376709,0.051454934836434374,0.056276239181164645,0.12566623833793256,0.1236693686000927,4.86514310836792,4.756085538864136,4.490922594070435,0.10953093747042862,0.14589295668813257,0.2315183164554068,289637272.8,260608730.4,312840180.0,0.3742205142974848,0.5471518993377682
2005-01-04,4.834025859832764,5.043542139538596,4.808676084424952,5.0055162924996885,549685764,1,4.931204319000244,-0.04050131331770024,0.009026577792349277,0.051237648120670665,0.10329538321163123,4.873791980743408,4.779646730422973,4.511716747283936,0.1037457518877399,0.13631086110915855,0.233442356174961,366441192.0,276278644.8,319482331.2,0.3620752334594721,0.32230911254882777
2005-01-05,4.809422492980957,4.893675023276273,4.777609892296797,4.807930744556592,329134536,1,4.9185285568237305,-0.0050896225144848595,0.0031625296776212064,0.05311588901305875,0.1287992552632622,4.876824378967285,4.803903961181641,4.5352531433105465,0.10102588995616112,0.11399120420543855,0.22633476073403005,410864724.0,287148963.6,313979040.0,0.34157123565673864,0.2741693496704105
2005-01-06,4.686147689819336,4.868821517910003,4.665519887446286,4.848442340272841,415068516,1,4.91977071762085,-0.02563193467438818,-0.04579948180768234,0.012077395430764248,0.109248060563929,4.831839466094971,4.809496068954468,4.552675517400106,0.1283465938999408,0.10558616959644733,0.2166389326639941,446691261.6,313043443.2,311280141.6,0.2791639486948654,0.13347217241923026
2005-01-07,4.817871570587158,4.827813244312821,4.6918638277717255,4.738091923918265,386129484,0,4.756235122680664,0.028109203867815014,0.00549820073721996,0.03166571111895067,0.11774191068228124,4.837108421325683,4.824283933639526,4.568490695953369,0.12680947699717487,0.09354628383433485,0.21814865870981856,462630506.4,337212450.0,303796832.4,0.2686177253723141,0.24938087463378888
2005-01-10,4.8479437828063965,4.9234986959694425,4.767667368328747,4.834025535701466,301282416,0,4.820357322692871,0.006241804452162603,-0.037738765246637995,0.01641367815510497,0.13638179947102325,4.799082279205322,4.8321126937866214,4.581472539901734,0.06485113594329009,0.09172474963432801,0.22291284598401276,396260143.2,342948708.0,305208086.4,0.2176097393035885,0.26647124290466273
2005-01-11,4.810166358947754,4.913806870391465,4.801219184490909,4.8618618287452255,278069652,0,4.6945977210998535,-0.007792463269195249,-0.0049357412593227235,0.004046283680586349,0.135464692216259,4.79431037902832,4.834051179885864,4.591819906234742,0.06247124773188497,0.09095582800933058,0.22616925786816822,341936920.8,354189056.4,300269163.6,0.20249047279357857,0.21834645271301234
2005-01-12,4.855897426605225,4.869567050410638,4.734612132527384,4.82980130258661,326784888,0,4.619539260864258,0.009507169657948067,0.009663308576465246,0.012856398754243603,0.09340167034496161,4.803605365753174,4.84021487236023,4.60292116800944,0.06845296144572638,0.09004363956109225,0.23079381242827882,341466991.2,376165857.6,300905593.2,0.20068419774373325,0.2529762585957842
2005-01-13,4.8546552658081055,4.9058544408438,4.822842664342992,4.855897915954653,273702024,0,4.672228813171387,-0.0002558045790492791,0.03595865669254361,-0.011487712958157648,0.08649473264638696,4.837306880950928,4.83457317352295,4.615654516220093,0.02164519432505602,0.08682049295683686,0.23387620668430356,313193692.8,379942477.2,299554012.8,0.2216523647308355,0.23900074958801287
2005-01-14,4.969975471496582,4.9709699703756,4.8248307279585,4.871306975571236,385226388,0,4.624261856079102,0.023754561214817782,0.03157076702459438,0.03724255017634359,0.13316710756287398,4.867727661132813,4.852418041229248,4.632695802052816,0.060145993306992204,0.09494827860161913,0.24057777857850365,313013073.6,387821790.0,304055373.6,0.23503185907999669,0.33727966944376586
2005-01-18,5.067651271820068,5.095487297545142,4.937417371643168,4.9948297962629775,526377096,0,4.602390766143799,0.01965317553047674,0.045319727054773384,0.005870651267773752,0.1322746322671211,4.911669158935547,4.855375719070435,4.652164459228516,0.10534934048962395,0.10160168809700969,0.2514808339247899,358032009.6,377146076.4,313783502.4,0.2595046997070316,0.41548681259155273
